content,content_en,compound_score,vader_norm,vader_label,score,afinn_norm,afinn_label,polarity_score,textblob_norm,textblob_label,avg_score,soft_voting_label,avg_norm,sv_label_norm1,sv_label_norm2,sv_label_norm3,sv_label_norm4,sv_label_norm5
Gak ada diskon ... mahal2 juga,No discount ... expensive too,-0.296,3.5199999999999996,-1,-1.0,4.705882352941177,-1,-0.5,2.5,-1,-0.5986666666666667,-1,3.575294117647059,-1,-1,-1,-1,0
"penolong dismua kbutuhaaan saat kita perlu hiling,, top bangeeett","a helper in all our needs when we need hiling,, top bangeeett",0.4939,7.4695,1,2.0,5.588235294117647,1,0.5,7.5,1,0.9979666666666667,1,6.8525784313725495,1,1,1,1,1
"di aplikasi ada selimut. Aktual ga ada selimut. nyampenya jam setengah 4, di pool Cibitung, padahal ga macet...","There was a blanket in the app. Actual no blanket. arrived at half past 4, at Cibitung pool, even though there was no traffic...",-0.5267,2.3665000000000003,-1,-2.0,4.411764705882353,-1,-0.13888888888888887,4.305555555555555,-1,-0.8885296296296296,-1,3.694606753812636,-1,-1,-1,-1,0
"JUJUR SAYA KECEWA DG PENAWARAN & PELAYANAN TRAVELOKA! BINGUNG MAU NYALURIN EMOSI KEMANA. 1. PERTAMA, PAKE HOTEL DI CIWIDEY. DAH BAYAR LUNAS. SAMPE SANA MASIH SURUH BAYAR LAGI SM RESEPSIONIS. 2. KEDUA, HOTEL DAERAH JEPARA. ADA PENAWARAN BAYARNYA LANGSUNG DI HOTEL TANPA ADA SYARAT & KETENTUAN BERLAKU. HARGA HOTEL LEBIH MAHAL DARIPADA APLIKASI LAIN. EMANG AKU GAK CHECK INI DI HOTEL TERSEBUT. BESOKNYA AKU TETEP SRH BAYAR 100% DAH GT DATA PRIBADI DISEBAR, TIAP HARI DITEROR SURUH BAYAR TUNGGAKAN!","I'M HONESTLY DISAPPOINTED WITH TRAVELOKA'S OFFERS & SERVICES! CONFUSED ABOUT WHERE TO CHANNEL MY EMOTIONS. 1. FIRST, USE A HOTEL IN CIWIDEY. PAID IN FULL. WHEN I GOT THERE, I WAS STILL TOLD TO PAY AGAIN BY THE RECEPTIONIST. 2. SECOND, THE HOTEL IN JEPARA. THERE IS AN OFFER TO PAY DIRECTLY AT THE HOTEL WITHOUT ANY TERMS & CONDITIONS APPLYING. HOTEL PRICES ARE MORE EXPENSIVE THAN OTHER APPLICATIONS. I DIDN'T CHECK THIS AT THE HOTEL. THE NEXT DAY I STILL PAID 100% AND THEN MY PERSONAL DATA WAS SPREAD, EVERY DAY I WAS TERRORIZED TO PAY IN ARREARS!",-0.9319,0.34050000000000025,-1,-10.0,2.0588235294117645,-1,-0.0375,4.8125,-1,-3.6564666666666668,-1,2.4039411764705885,-1,-1,-1,-1,-1
susah naik limit paylater,difficult to increase paylater limit,-0.0516,4.742,-1,0.0,5.0,0,-0.5,2.5,-1,-0.18386666666666665,-1,4.080666666666667,-1,-1,0,0,0
mau kemana aja pesan tiket lebih mudah 💃,"Wherever you want to go, it's easier to book tickets 💃",0.4767,7.383500000000001,1,1.0,5.294117647058823,1,0.0,5.0,0,0.49223333333333336,1,5.892539215686274,1,1,0,0,0
sangat membantu 👌,very helpful 👌,0.8679,9.339500000000001,1,2.0,5.588235294117647,1,0.2,6.0,1,1.0226333333333335,1,6.975911764705882,1,1,1,1,1
"Kenapa Pas saya Pesan Hotel di hari yang sama tanggal bokingnya malah di bulan depan ?? kenapa ga otomatis tanggal bokingnya di hari yang sama? ahirnya saya ga bisa meninap dan uang saya hilang karna ga bisa refund, dah kapok saya pakai ini , ga lagi lagi , kayak sengaja cari lengahnya pengguna","Why when I book a hotel on the same day the booking date is even in the next month? Why doesn't the booking date automatically on the same day? In the end I couldn't stay and my money was lost because I couldn't refund it, I'm tired of using this, no more, like deliberately looking for users' carelessness.",-0.8971,0.5145,-1,-4.0,3.8235294117647056,-1,-0.13,4.35,-1,-1.6757,-1,2.8960098039215687,-1,-1,-1,-1,-1
"traveloka lagi kenapa yah, sistemnya gagal terus","traveloka again why yah, the system keeps failing",-0.5106,2.4469999999999996,-1,-2.0,4.411764705882353,-1,0.0,5.0,0,-0.8368666666666668,-1,3.952921568627451,-1,-1,-1,0,0
sepertinya di tahun 2025 sering byk masalah ya klu pesan di sini...takut jdinya,it seems that in 2025 there are often many problems if you order here ... afraid so,-0.4019,2.9905000000000004,-1,-4.0,3.8235294117647056,-1,-0.04999999999999999,4.75,-1,-1.4839666666666667,-1,3.854676470588235,-1,-1,-1,0,0
halo kak kenapa saat cekout tulisan nya limit anda tidak berkurang terus ya,hello sis why when checking out the writing your limit does not decrease continuously yes,-0.3089,3.4555000000000002,-1,1.0,5.294117647058823,1,0.0,5.0,0,0.2303666666666667,1,4.583205882352941,0,-1,0,0,0
susah masuk.. daftar gak bisa,difficult to enter... register can't,-0.3612,3.194,-1,-1.0,4.705882352941177,-1,-0.5,2.5,-1,-0.6204,-1,3.466627450980392,-1,-1,-1,-1,-1
lumayan buat Jalan Jalan Biar Simple,not bad for a simple walk,0.431,7.155,1,-3.0,4.117647058823529,-1,0.17499999999999996,5.875,1,-0.798,-1,5.715882352941176,1,0,0,0,0
"Sangat bagus. Refundnya sangat cepat,","Very good. Refund is very fast,",0.4927,7.463500000000001,1,3.0,5.882352941176471,1,0.585,7.925,1,1.3592333333333333,1,7.0902843137254905,1,1,1,1,1
Tanya... Foto Verifikasi wajah selalu gagal,Question. Face verification photos always fail,-0.5423,2.2885,-1,-2.0,4.411764705882353,-1,-0.5,2.5,-1,-1.0141,-1,3.0667549019607847,-1,-1,-1,-1,-1
aplikasi bagus mambantu,good app helps,0.6705,8.352500000000001,1,5.0,6.470588235294118,1,0.7,8.5,1,2.1235,1,7.774362745098039,1,1,1,1,1
menyesal pesan tiket pesawat di sini gak bisa di batalkan tiketnya,regret booking a plane ticket here can't be canceled.,-0.4215,2.8925,-1,-2.0,4.411764705882353,-1,0.0,5.0,0,-0.8071666666666667,-1,4.101421568627451,-1,-1,0,0,0
"Cs nya tak jelas, setiap telp ke call centre di suruh nunggu 20menit, folow up kasus sampai 1 minggu lebih. ujung2nya tdk selesai harus 2x kena biaya","Cs is not clear, every call to the call center is told to wait 20 minutes, follow up cases for more than 1 week. in the end, it was not finished, had to be charged twice.",-0.4559,2.7205000000000004,-1,-2.0,4.411764705882353,-1,0.11666666666666665,5.583333333333334,1,-0.7797444444444445,-1,4.2385326797385625,-1,-1,0,0,0
aplikasi yang berguna,useful application,0.4404,7.202,1,2.0,5.588235294117647,1,0.3,6.5,1,0.9134666666666665,1,6.430078431372549,1,1,1,1,0
"sangat tidak profesional proses refund dana karenan di rescedul oleh maskapai garuda sudah 60 hari belum di proses harus menunggu 90 hari, kata nya itu regulasi maskapai, tim spesialis penyelesaian hanya mengulang apa yg CS biasa sampaikan mungkin harus bnyak brancmark ke trip, tiket, agoda dll untuk belajar proses refund. traveloka 👎👎👎👎🏿👎🏿👎🏿👎🏿👎🏿 bagus beralih ke aplikasi lain","very unprofessional refund process because it was resceduled by Garuda airline for 60 days, it has not been processed, you have to wait 90 days, he said it was airline regulations, the settlement specialist team only repeated what CS used to say, maybe you should do a lot of brancmarks to trip, ticket, agoda etc. to learn the refund process. traveloka 👎👎👎👎🏿👎🏿👎🏿👎🏿👎🏿 good switch to another application",-0.1761,4.1194999999999995,-1,2.0,5.588235294117647,1,0.3,6.5,1,0.7079666666666666,1,5.402578431372549,0,0,0,0,0
"saya terbiasa memakai traveloka, sangat membantu untuk berpergian","I'm used to using traveloka, very helpful for traveling",0.4754,7.377000000000001,1,2.0,5.588235294117647,1,0.2,6.0,1,0.8918,1,6.321745098039216,1,1,1,1,0
dana refund saya sudah sebulan belum dikembalikan,my refund has not been returned for a month,0.0,5.0,0,0.0,5.0,0,0.0,5.0,0,0.0,0,5.0,0,0,0,0,0
aku tidak suka dengan iklan nya suka Dateng tiba tiba jadi mau liat video jadi lama,I don't like the ads that come out of nowhere so I want to watch the video for a long time.,-0.3691,3.1545,-1,3.0,5.882352941176471,1,-0.05,4.75,-1,0.8603000000000001,1,4.595617647058824,0,-1,0,0,0
"sumpah kecewa bgt, ngasih saldo 5 jt tapi gak bisa dipakai !!! Buat apaaaaaaa !!! bikin kesel aja","I swear I'm so disappointed, I gave a balance of 5 million but it can't be used!!! What's the point!!! It's so annoying.",-0.8482,0.7590000000000002,-1,-6.0,3.2352941176470584,-1,-0.9,0.4999999999999999,-1,-2.5827333333333335,-1,1.4980980392156862,-1,-1,-1,-1,-1
"kenapa kalau reschedule tiket gak dijelaskan pembayaran kurangnya ditiket yang baru, malah dibelikan ketiket yang baru dan tiket yang lama malah hangus, uangku 2jt lenyap di traveloka","Why when rescheduling tickets do not explain the lack of payment in the new ticket, instead bought a new ticket and the old ticket is even forfeited, my money 2 million disappeared in traveloka",0.016,5.08,0,-3.0,4.117647058823529,-1,0.12424242424242422,5.621212121212121,1,-0.9532525252525254,-1,4.93961972667855,0,0,0,0,0
"udah dapet tiket malah lelet terbitkan tiketnya malah jadi di refund karna tiba² gadapet, perbaikin tolong ya, malah dpt harga yg lebih jauh mahal jadinya🙏🏻","already got tickets even slow to issue tickets even so refunded because suddenly gadapet, fix please yes, even got a price that is even more expensive jadinya🙏🏻",0.6124,8.062000000000001,1,2.0,5.588235294117647,1,-0.07500000000000001,4.625,-1,0.8458,1,6.091745098039216,1,1,1,0,0
aplikasikasi yg mudah dalam membantu untuk segala kebutuhan tour dan travel semoga sukses kedepannya,"an application that is easy to help for all tour and travel needs, good luck in the future.",0.8885,9.4425,1,9.0,7.647058823529411,1,0.37777777777777777,6.888888888888889,1,3.422092592592593,1,7.992815904139434,1,1,1,1,1
mempermudah kita dalam pemesenan tiket transportasi.,makes it easier for us to book transportation tickets.,0.4215,7.1075,1,0.0,5.0,0,0.0,5.0,0,0.14049999999999999,1,5.702500000000001,1,0,0,0,0
kenapa boking tiket pesawat pas pembayaran harga nya jadi naik 1jt . gimana sih 😏,Why did the airplane ticket boxing when the payment price went up 1 million. how the hell 😏,-0.6808,1.596,-1,-4.0,3.8235294117647056,-1,0.0,5.0,0,-1.5602666666666665,-1,3.4731764705882355,-1,-1,-1,-1,-1
kenapa sekarang otomatis dipaksa beli asuransi tambahan Qoala waktu bayar pesanan tiket !?,Why is it now automatically forced to buy additional Qoala insurance when paying for ticket orders!?,-0.5093,2.4535,-1,-1.0,4.705882352941177,-1,-0.37500000000000006,3.125,-1,-0.6281,-1,3.428127450980392,-1,-1,-1,-1,-1
"tdk bagus , tdk faham lain bertanya lain jawabanya maaf..","No good, don't understand another question another answer sorry...",-0.4031,2.9844999999999997,-1,1.0,5.294117647058823,1,-0.425,2.875,-1,0.0573,1,3.717872549019608,-1,-1,-1,-1,0
susah untuk bertransaksi,difficult to transact,-0.3612,3.194,-1,-1.0,4.705882352941177,-1,-0.5,2.5,-1,-0.6204,-1,3.466627450980392,-1,-1,-1,-1,-1
aplikasi sering gak bisa di buka pakek wifi gmn dong .! tlong,applications often can not be opened pakek wifi gmn dong .! tlong,0.0,5.0,0,0.0,5.0,0,0.0,5.0,0,0.0,0,5.0,0,0,0,0,0
gangguan mulu,distraction,-0.3818,3.091,-1,-2.0,4.411764705882353,-1,0.0,5.0,0,-0.7939333333333334,-1,4.167588235294118,-1,-1,0,0,0
"telah 5thn lebih langganan di sini , ada kendala2 tetapi masih bisa di selesaikan,terakhir masalah nama tiket pesawat tidak sesuai dengan nama yg saya daftarkan biasanya dan otomatis Ter input saat memesan tiket pesawat, dari Traveloka nama saya tiba2 berubah sehingga saya menanggung kerugian saat hendak terbang dan harus membayar lagi seharga tiket yg sudah di pesan , saya sangat kecewa dan sangat dirugikan , Traveloka boleh cek pemesanan terakhir saya .","I have subscribed here for more than 5 years, there are obstacles but they can still be resolved, the latest problem is that the name of the airplane ticket does not match the name that I usually register and is automatically input when ordering airplane tickets, from Traveloka my name suddenly changed so that I suffered a loss when I was about to fly and had to pay again for the ticket that had been ordered, I was very disappointed and very disadvantaged, Traveloka can check my last booking.",-0.9687,0.15649999999999997,-1,-12.0,1.4705882352941173,-1,0.08055555555555555,5.402777777777778,1,-4.296048148148148,-1,2.343288671023965,-1,-1,-1,-1,-1
pengalaman potongan poin yg kenyang,satiated point discount experience,0.0,5.0,0,0.0,5.0,0,0.0,5.0,0,0.0,0,5.0,0,0,0,0,0
BaGuS,BaGuS,0.0,5.0,0,0.0,5.0,0,0.0,5.0,0,0.0,0,5.0,0,0,0,0,0
"wisma dg tata di makassar penipuan, lokasinya lokasi palsu. pakai titik rumah orang","dg tata guesthouse in Makassar is a scam, the location is a fake location. use people's house points",-0.7783,1.1085,-1,-5.0,3.5294117647058822,-1,-0.5,2.5,-1,-2.0927666666666664,-1,2.3793039215686274,-1,-1,-1,-1,-1
kok dari kemarin eror mulu?,How come it's been erroneous since yesterday?,-0.4215,2.8925,-1,-2.0,4.411764705882353,-1,-0.5,2.5,-1,-0.9738333333333333,-1,3.2680882352941176,-1,-1,-1,-1,-1
Hotel Sudah Tutup Masih Ada di Aplikasi Refund Nunggu Konfirm pihak hotel. apa nya yg dibtunggu Orang Hotel Nya Sidah Tutup,Hotel Already Closed Still in Refund Application Waiting for Confirmation of the hotel. what are the people waiting for His Hotel Sidah Closed,0.0,5.0,0,0.0,5.0,0,-0.1,4.5,-1,-0.03333333333333333,-1,4.833333333333333,0,0,0,0,0
mudah dan pelayanan cepat,easy and fast service,0.4404,7.202,1,1.0,5.294117647058823,1,0.31666666666666665,6.583333333333333,1,0.5856888888888888,1,6.359816993464052,1,1,1,1,0
bgss baik aman dan damai sejahtera,good bgss safe and peaceful,0.8402,9.200999999999999,1,6.0,6.764705882352942,1,0.48333333333333334,7.416666666666667,1,2.441177777777778,1,7.794124183006535,1,1,1,1,1
ok bngt,ok bngt,0.296,6.48,1,0.0,5.0,0,0.5,7.5,1,0.26533333333333337,1,6.326666666666667,1,1,1,1,0
Makasih 🙂😔,Thanks 🙂😔,0.6852,8.426,1,2.0,5.588235294117647,1,0.2,6.0,1,0.9617333333333334,1,6.671411764705883,1,1,1,1,1
"Traveloka kenapa dari dahulu tidak bisa pilih kamar 2 tipe, hanya bisa pilih 1 tipe kamar saja, contoh: saya bepergian 1 keluarga dengan 5 anggota keluarga, saya mau pilih 1 kamar untuk 2 dewasa dan 1 kamar untuk 3 dewasa, kenapa tidak bisa? seharusnya ada pilihan seperti itu untuk memudahkan tamu bisa memilih kamarnya. tolong di tingkatkan lagi supaya tamu bisa memilih kamarnya, terima kasih","Traveloka why can't you choose 2 types of rooms, you can only choose 1 type of room, for example: I am traveling as a family with 5 family members, I want to choose 1 room for 2 adults and 1 room for 3 adults, why can't I? There should be such an option to make it easier for guests to choose their rooms. please improve it so that guests can choose their rooms, thank you.",0.8689,9.3445,1,6.0,6.764705882352942,1,0.0,5.0,0,2.289633333333333,1,7.036401960784314,1,1,1,1,1
aplikasi yang sangat membantu pokoknya suka bgt sama Traveloka,"an application that is very helpful, just like Traveloka",0.7056,8.528,1,4.0,6.176470588235294,1,0.2,6.0,1,1.6352000000000002,1,6.901490196078432,1,1,1,1,1
nyebelin keluar terus,bummer comes out all the time,-0.3818,3.091,-1,-2.0,4.411764705882353,-1,0.0,5.0,0,-0.7939333333333334,-1,4.167588235294118,-1,-1,0,0,0
akun saya kenapa tiba-tiba ga bisa masuk dan etiket ga keluar,my account why suddenly can't enter and etiquette doesn't come out,0.0,5.0,0,0.0,5.0,0,0.0,5.0,0,0.0,0,5.0,0,0,0,0,0
"Aplikasi yang sangat memudahkan untuk pemesanan tiket kapan dimana saja, banyak promo juga diskon. Terimakasih Traveloka","An application that makes it very easy to book tickets anytime anywhere, lots of promos and discounts. Thank you Traveloka",0.6901,8.450500000000002,1,3.0,5.882352941176471,1,0.5633333333333334,7.816666666666667,1,1.4178111111111111,1,7.38317320261438,1,1,1,1,1
saya sudah cancel tiket tapi saldo saya tidak kembali. sudah mengikuti prosedur refund tapi tidak ada respon,I have canceled my ticket but my balance is not returned. I have followed the refund procedure but there is no response.,-0.4215,2.8925,-1,-1.0,4.705882352941177,-1,0.0,5.0,0,-0.47383333333333333,-1,4.199460784313725,-1,-1,0,0,0
mantap membatu bgt,very helpful,0.4754,7.377000000000001,1,2.0,5.588235294117647,1,0.2,6.0,1,0.8918,1,6.321745098039216,1,1,1,1,0
aku udah bayar tagihan tpi gak masuk terus duit aku ke mana?,"I paid my bill but it didn't come in, so where did my money go?",0.0,5.0,0,0.0,5.0,0,0.0,5.0,0,0.0,0,5.0,0,0,0,0,0
semoga aman,semoga aman,0.0,5.0,0,0.0,5.0,0,0.0,5.0,0,0.0,0,5.0,0,0,0,0,0
tidak ada dari pasar senen ke jember,none from senen market to jember,0.0,5.0,0,0.0,5.0,0,0.0,5.0,0,0.0,0,5.0,0,0,0,0,0
bgus aplikasinya,good application,0.4404,7.202,1,3.0,5.882352941176471,1,0.7,8.5,1,1.3801333333333332,1,7.194784313725489,1,1,1,1,1
praktis.... sangat mudah digunakan,practical.... is very easy to use,0.4927,7.463500000000001,1,1.0,5.294117647058823,1,0.5633333333333334,7.816666666666667,1,0.6853444444444445,1,6.858094771241831,1,1,1,1,1
"keterlaluan,,refund tiket yg harga 3jt cuma 200rb kembalinya,,parah itu pun smpai skrng blum dicairkan,sperti mau mencairkan dana 200jt 🤦🤦👎👎","outrageous,, the refund of tickets that cost 3 million is only 200 thousand back,, even worse, until now it has not been disbursed, as if you want to withdraw 200 million funds 🤦🤦👎👎",-0.7003,1.4985,-1,-5.0,3.5294117647058822,-1,-0.35,3.25,-1,-2.016766666666667,-1,2.7593039215686272,-1,-1,-1,-1,-1
"tidak bisa melakukan REFUND, yang jelas-jelas itu kesalahan antara Traveloka-owner-resepsionis. mohon ketegasan untuk pengembalian dana.","cannot do a REFUND, which is clearly a mistake between Traveloka-owner-receptionist. please be firm for a refund.",0.3818,6.909,1,0.0,5.0,0,-0.05000000000000001,4.75,-1,0.11059999999999999,1,5.553,1,0,0,0,0
koq tampilan di dashboard saya hanya peawat dan hotel. pemesanan bus dan lainnya tidak ada,the display on my dashboard is only airplane and hotel. bus and other reservations are not there.,0.0,5.0,0,0.0,5.0,0,-0.0625,4.6875,-1,-0.020833333333333332,-1,4.895833333333333,0,0,0,0,0
aku lgi buka playstore buat nyari aplikasi di pencarian tpi malah lgsg arah ke traveloka.,I'm opening the playstore to search for applications in the search but instead I'm directed to traveloka.,0.0,5.0,0,0.0,5.0,0,0.0,5.0,0,0.0,0,5.0,0,0,0,0,0
e-tiket terbit setelah hari menginap. Halloooooooo.... omongan akan menyelesaikan masalah adalah omong kosong belaka... bertele-tele banyak alasan. E-tiket tiba2 buru2 dikirim ketika sudah beda hari menginap. Uang ga balik ya sudah gpp klo itu cara/sistem Anda menyelesaikan masalah. Tapi mohon maaf itu terakhir kali sy menggunakan Traveloka. Sudah jelas pemesanannya tp dibilang salah tujuan dg etiket terbit setelah hari H. pdhl sblm nya udh di confirm cs traveloka nya dan benar pesanan kami.OMG,e-ticket issued after the day of stay. Halloooooooo.... talk of solving the problem is nonsense... so many excuses. E-tickets are suddenly rushed to be sent when it's a different day of stay. Money is not returned so it's okay if that's your way/system to solve the problem. But sorry that was the last time I used Traveloka. It was clear that the booking was made but it was said that the wrong destination with the eticket was issued after the day of the event.,-0.4697,2.6515,-1,-6.0,3.2352941176470584,-1,0.012499999999999997,5.0625,1,-2.1523999999999996,-1,3.649764705882353,-1,-1,-1,-1,0
"Traveloka applikasi terbaik banget buat pesan hotel, tiket dan juga traveling lain-lainnya. Sip mantep. Kalau bisa siapkan versi lite (ringan) nya donk biar mantep","Traveloka is the best app for booking hotels, tickets and also other traveling. Sip mantep. If you can prepare the lite version (light) donk so it's good.",0.8115,9.057500000000001,1,6.0,6.764705882352942,1,0.49374999999999997,7.46875,1,2.4350833333333335,1,7.763651960784315,1,1,1,1,1
"Capek, ga bisa berkata-kata lagi deh :""(,.. sebelum update appnya :), setelah update :'(... Sumpah gw bukannya untung, malah buntung. Bring back all of my money. Bringgg it back to me!!!! Kembaliin! Nominalnya gede itu buatkuT-T Duit gw sejuta ditilep, Wkwk. makasih ya, hahahaha","Tired, speechless :""(,.. before the app update :), after the update :'(... I swear instead of getting lucky, I got lucky. Bring back all of my money. Bringgg it back to me!!!! Bring it back! The amount is big for meT-T My money was stolen for a million, Wkwk. thank you, hahahaha",0.453,7.265000000000001,1,3.0,5.882352941176471,1,-0.0033333333333333327,4.983333333333333,-1,1.1498888888888887,1,6.043562091503269,1,1,1,0,0
Good aplikasi,Good application,0.4404,7.202,1,3.0,5.882352941176471,1,0.7,8.5,1,1.3801333333333332,1,7.194784313725489,1,1,1,1,1
super App.... terpercaya....menginformasikan dengan jelas segala kebutuhan dan masalah ...proses refund mudah... kecuali memang ada ketentuan tidak bisa refund ya...,Super App.... trusted.... clearly informs all needs and problems ... easy refund process ... unless there are provisions that cannot be refunded ...,0.872,9.36,1,5.0,6.470588235294118,1,0.2888888888888889,6.444444444444445,1,2.0536296296296297,1,7.425010893246188,1,1,1,1,1
lop lop traveloka always lop yu,lop lop traveloka always lop yu,0.0,5.0,0,0.0,5.0,0,0.0,5.0,0,0.0,0,5.0,0,0,0,0,0
bagus dan akurat,good and accurate,0.4404,7.202,1,3.0,5.882352941176471,1,0.55,7.75,1,1.3301333333333334,1,6.944784313725489,1,1,1,1,1
"Klo orang mau check-in harus pada saat tanggal hari ini juga dong, masa orang check-in sekarang kepesanya buat Minggu besok, kocak nih aplikasi, jadi ribet di hotel pake acara reschedule dulu ke hari sekarang, mana lama lagi prosesnya, bikin emosi","If people want to check in, it must be on today's date too, when people check in now, the order is for Sunday tomorrow, this application is hilarious, so complicated at the hotel using the reschedule event first to the current day, which is a long process, makes emotions.",0.4588,7.2940000000000005,1,3.0,5.882352941176471,1,0.04,5.2,1,1.1662666666666668,1,6.125450980392157,1,1,1,0,0
sekarang traveloka kenapa harga.a mahal dbanding dtg langsung .. 🥺,now traveloka why is the price.a expensive compared to coming directly .. 🥺,0.0,5.0,0,0.0,5.0,0,-0.2,4.0,-1,-0.06666666666666667,-1,4.666666666666667,0,-1,0,0,0
"saya sgt puas dengan aplikasi dari dulu sudah sering langganan di Traveloka ,pernah saya booking tapi GK jdi dan di kembalikan uang x","I am very satisfied with the application from the past, I have often subscribed to Traveloka, once I booked but GK happened and returned the money x",0.2609,6.304499999999999,1,2.0,5.588235294117647,1,0.2,6.0,1,0.8203,1,5.964245098039215,1,1,0,0,0
baru kali ini ga bisa refund dengan alasan pribadi. padahal memang krn jdwal berubah dan alasan lain tidak disetujui. males make traveloka lagi.,This is the first time I can't refund for personal reasons. even though it was because the schedule changed and other reasons were not approved. lazy to make traveloka again.,-0.0572,4.7139999999999995,-1,1.0,5.294117647058823,1,-0.03125,4.84375,-1,0.30385,1,4.950622549019608,0,0,0,0,0
seru banet .,banet exclamation.,0.0,5.0,0,0.0,5.0,0,0.0,5.0,0,0.0,0,5.0,0,0,0,0,0
"tertulis ""bisa reschedule sampai..."" tapi kelihatannya sengaja dibuat error terus, katanya proses reschedule mengikuti regulasi hotel, terus kenapa ditampilkan bisa reschedule kocak, nipu","it says ""can reschedule until ..."" but it seems deliberately made an error continues, he said the reschedule process follows hotel regulations, then why is it displayed can reschedule hilarious, cheating",-0.7096,1.452,-1,-3.0,4.117647058823529,-1,0.5,7.5,1,-1.0698666666666667,-1,4.356549019607843,-1,-1,0,0,0
Rekomended pokoe,Recomended pokoe,0.0,5.0,0,0.0,5.0,0,0.0,5.0,0,0.0,0,5.0,0,0,0,0,0
"Sudah sering setiap gunakan promo tidak ada pemberitahuan kalau stock sudah habis. Begitu mau bayar gunakan voucher eh malah dibilang stock habis. Ini gimana ya kan seharusnya di depan kalau stok habis ya diberitahukan, jangan udah ngisi sana-sini sampai di akhir malah gak ada.","Every time I use a promo, there is no notification that the stock has run out. As soon as I want to pay using the voucher, I'm told it's out of stock. This is how it should be notified in advance if the stock runs out, don't already fill here and there until the end even though it doesn't exist.",-0.3182,3.409,-1,-1.0,4.705882352941177,-1,0.0,5.0,0,-0.4394,-1,4.371627450980392,-1,-1,0,0,0
kenapa sekarang sering error saat buka aplikasinya,why now it often errors when opening the application,-0.34,3.3,-1,-2.0,4.411764705882353,-1,0.0,5.0,0,-0.7799999999999999,-1,4.237254901960784,-1,-1,0,0,0
👍👍👍👍👍 Terbaik,👍👍👍👍👍 Best,0.6369,8.1845,1,3.0,5.882352941176471,1,1.0,10.0,1,1.5456333333333332,1,8.022284313725491,1,1,1,1,1
harga pas mau bayar tidak sesuai dengan yang tertera di Traveloka awal walaupun sudah potong asuransi & biaya layanan bisa selisih 200k 🫣,"the price when you want to pay does not match what was stated in the initial Traveloka even though it has deducted insurance & service fees, it can be a difference of 200k ↪So_1F_1FAE3↩.",-0.0258,4.8709999999999996,0,0.0,5.0,0,0.0,5.0,0,-0.0086,-1,4.957,0,0,0,0,0
"Suka banget sama aplikasi traveloka ini, mempermudah pemesanan klw udah libur panjang,.. apa lagi dimedan sumut atraksi wahana nya tertera disini,.. jdi gak perlu repot2 ngantri beli tiket tinggal pesan aja di teaveloka😍😍😍😍","I really like this traveloka application, it makes it easier to book when it's a long holiday, .. what else in Sumut the attractions of the rides are listed here, .. so you don't need to bother waiting in line to buy tickets, just order at teaveloka😍😍😍😍",0.9724,9.862,1,2.0,5.588235294117647,1,0.07500000000000001,5.375,1,1.0158,1,6.941745098039216,1,1,1,1,1
"Semakin ruwet dan ribet, tidak ada akses pembelian bioskop","Getting more and more complicated, no access to movie theater purchase",-0.3566,3.2169999999999996,-1,-1.0,4.705882352941177,-1,0.16666666666666666,5.833333333333334,1,-0.3966444444444444,-1,4.58540522875817,0,-1,0,0,0
"saran aja sih mending jngn ada layanan tpaylater, daftar berkli2 ga bisa njir, dah cape2 isi data melulu ujng2ny sllu di tolak","suggestion aja sih mending jngn ada service tpaylater, berkli2 list can not njir, dah cape2 fill in the dataulu ujng2ny sllu di menolak",0.0,5.0,0,0.0,5.0,0,0.0,5.0,0,0.0,0,5.0,0,0,0,0,0
"tanya dong, kenapa setelah di upgrade ke versi 5.17 semua data, point, bahkan tpaylaterku hilang. jadi pengguna baru lagi, isi data baru lagi","ask dong, why after upgrading to version 5.17 all data, points, even my tpaylater is gone. so new users again, fill in new data again",0.0,5.0,0,0.0,5.0,0,0.13636363636363635,5.681818181818182,1,0.04545454545454545,1,5.2272727272727275,0,0,0,0,0
ingin mencoba menikmati pakai traveloka dan saya dowload tidak bisa dibuka ya,want to try to enjoy using traveloka and I dowload it can't be opened yes,0.3054,6.527000000000001,1,4.0,6.176470588235294,1,0.4,7.0,1,1.5684666666666667,1,6.567823529411765,1,1,1,1,1
harga nya ga sesuai aplikasi,the price does not match the application,0.0,5.0,0,0.0,5.0,0,0.0,5.0,0,0.0,0,5.0,0,0,0,0,0
"support tim cs nya memuaskan, terima kasih bntuannya🙏","the cs team support is satisfactory, thank you for your help🙏",0.8555,9.2775,1,6.0,6.764705882352942,1,0.0,5.0,0,2.2851666666666666,1,7.014068627450981,1,1,1,1,1
proses cepat dan tepat👍,fast and precise process👍,0.0,5.0,0,0.0,5.0,0,0.30000000000000004,6.5,1,0.10000000000000002,1,5.5,1,0,0,0,0
mulai memuakkan dengan otomatis include asuransi walaupun bisa tdk memilihnya. otomatis uninstall aplikasi. mending pakai aplikasi yg lainnya,It's getting sickening to automatically include insurance even though you can't choose it. Automatically uninstall the app. Better use another app.,-0.128,4.36,-1,2.0,5.588235294117647,1,-0.2,4.0,-1,0.5573333333333333,1,4.649411764705882,0,-1,0,0,0
udah lebih baik,It's getting better,0.4404,7.202,1,2.0,5.588235294117647,1,0.5,7.5,1,0.9801333333333333,1,6.763411764705882,1,1,1,1,1
