reviewId,userName,userImage,content,score,thumbsUpCount,reviewCreatedVersion,at,replyContent,repliedAt,appVersion
9ce31c09-a3eb-4768-ae97-f90efb87a7cc,Arsya Mungil,https://play-lh.googleusercontent.com/a/ACg8ocLLptUcJOj_wCLjXs5M7GtC1137NLRYxwetpTe-KWhj6VN2Lw=mo,"Selama saya menggunakan aplikasi Traveloka tidak pernah mengecewakan, responnya cepat, pembayaran gampang banyak pilihan akomodasi nya juga, sukses buat Traveloka",5,51,5.13.0,2025-02-14 06:30:22,"Halo Kak, terima kasih banyak atas ratingnya. Jika Kakak memiliki saran, jangan ragu untuk menghubungi kami melalui Message Center yang dapat diakses melalui homepage Traveloka App. Kami akan dengan senang hati membantu Kakak. Nantikan promo menarik lainnya di Traveloka, ya!",2025-02-14 06:35:06,5.13.0
49600a5c-1165-41ed-98fe-e6783ac3e1f8,dwi retno,https://play-lh.googleusercontent.com/a-/ALV-UjVgYY50_LEYJKlkMVFqPp2QnA_CmJbqlWIJZ5ShIEgeKqC750XB,disaat butuh.. alhamdulillah selalu ada baik hotel ataupun transportasi,5,0,5.12.0,2025-02-14 04:40:15,"Halo Kak, terima kasih banyak atas ratingnya. Jika Kakak memiliki saran, jangan ragu untuk menghubungi kami melalui Message Center yang dapat diakses melalui homepage Traveloka App. Kami akan dengan senang hati membantu Kakak. Nantikan promo menarik lainnya di Traveloka, ya!",2025-02-14 05:05:07,5.12.0
3a9695a3-22a0-4708-b5b2-d44597db8796,eva Cahya,https://play-lh.googleusercontent.com/a-/ALV-UjWhkEFE_utKMgDecXn0t1qPOrPdIZkBFxnw251_WTIR0Tub9tWQ,simple sangat membantu sekali,5,0,5.12.0,2025-02-14 03:40:30,"Hai Kak, senang sekali dapat rating bagus dari Kakak. Semoga Kakak selalu setia menjadi pelanggan Traveloka, ya. Jika ada masukan atau saran, jangan sungkan untuk chat Customer Service kami dengan cara tap ikon chat bubble di kanan atas homepage Traveloka App. Tim kami akan segera membantu Kakak. Terima kasih!",2025-02-14 04:05:09,5.12.0
b80580f5-88b8-452b-9ff6-23ee89341749,NURUL priyono,https://play-lh.googleusercontent.com/a-/ALV-UjVQlALDLnqbklEYzyL_K4f6TGykHHNFFElitMaJ-VFubD5LEUcp,proses refundnya lama,4,0,5.13.0,2025-02-13 22:50:34,"Hai Nurul, mohon maaf atas ketidaknyamanan yang Anda alami. Kami infokan bahwa pada dasarnya kebijakan refund mengikuti kebijakan masing-masing partner. Jika Anda masih memiliki pertanyaan, silakan hubungi kami melalui pesan aplikasi atau email cs@traveloka.com. Terima kasih. -MP",2025-02-13 23:26:49,5.13.0
64dd8c3f-8b74-4a8e-a108-3fd6368147ab,David Yonatan,https://play-lh.googleusercontent.com/a/ACg8ocIRf7nE537xCNo7v9YKXjYAhCUBRKOHeWTMPrECIvKEwEalaQ=mo,traveloka memang the best,5,0,5.13.0,2025-02-13 15:49:41,"Halo Kak, terima kasih banyak atas ratingnya. Jika Kakak memiliki saran, jangan ragu untuk menghubungi kami melalui Message Center yang dapat diakses melalui homepage Traveloka App. Kami akan dengan senang hati membantu Kakak. Nantikan promo menarik lainnya di Traveloka, ya!",2025-02-13 16:05:05,5.13.0
fe728d95-909e-440b-8887-023a1b6a3f22,dSlam Gaming,https://play-lh.googleusercontent.com/a-/ALV-UjV10bBKFlJed7bJHVGj7T81FGKlCult6481lDg1pfR76WBLHec,Aplikasi cacat gak bisa pesan tiket pesawat ditolak mulu !,1,1,5.13.0,2025-02-13 13:12:58,"Hai dSlam, kami mohon maaf terkait masalah dengan pemesanan Anda. Sayangnya, kami tidak dapat menemukan kasus yang sesuai dengan deskripsi Anda di sistem kami. Untuk membantu kami memahami kendala yang Anda alami, silakan hubungi kami melalui email cs@traveloka.com. Tim kami siap membantu Anda dan mencari solusi terbaik. Terima kasih. -NM",2025-02-13 14:12:02,5.13.0
e64d7135-9c67-424b-9d55-4ff0db5dc7f1,Zara Kabir Ahmad,https://play-lh.googleusercontent.com/a/ACg8ocINY05i-7MEsOg14lhSsdtDpartjujjswEGkPF0mIPtwofoIA=mo,"Diaku kluwer2 terus, katanya halaman tidak akan sesuai, aku update sama aja",2,1,,2025-02-13 10:52:34,"Hai Zara, mohon maaf atas kendala yang Anda alami saat mencoba membuka aplikasi kami. Kami memahami rasa frustrasi Anda. Untuk membantu kami menyelidiki masalah ini, mohon bantuan Anda untuk mengirimkan screenshot terkait melalui email cs@traveloka.com. Terima kasih. -LN",2025-02-13 11:24:54,
b3f95939-ab1d-409a-a796-7b88cafb65d6,Bambang Sutejo,https://play-lh.googleusercontent.com/a/ACg8ocKfWlk2eVNacTfWKnfCbUzB3N1ewCoKr-6otetNn5_V0x2ijw=mo,"Aaduuh, gimana ini, pesan tiket kereta api mau milih jumlah penumpang kok gak bisa dirubah angkanya...!",4,0,,2025-02-13 09:21:55,"Hai Bambang, mohon maaf atas ketidaknyamanannya. Sayangnya, kami tidak dapat menemukan kasus yang sesuai dengan deskripsi Anda di sistem kami. Untuk membantu kami memahami kendala yang Anda alami, silakan hubungi kami melalui email cs@traveloka.com. Tim kami siap membantu Anda dan mencari solusi terbaik. Terima kasih. -BM",2025-02-13 09:42:06,
72a2acc3-f4ce-4ed6-9e5e-f251a785a31e,alfiano patmiko,https://play-lh.googleusercontent.com/a-/ALV-UjXSE99R6Q427M66XLZpewR15Z87_zzWi-WCB3I9Fbg8CFyQq9-f,sangat membantu 👍👍,5,0,5.12.0,2025-02-13 08:29:17,"Halo Kak, terima kasih banyak atas ratingnya. Jika Kakak memiliki saran, jangan ragu untuk menghubungi kami melalui Message Center yang dapat diakses melalui homepage Traveloka App. Kami akan dengan senang hati membantu Kakak. Nantikan promo menarik lainnya di Traveloka, ya!",2025-02-13 08:35:06,5.12.0
9a831ed5-4a30-42bf-9196-c15a5b9f3c09,Yunus Bani,https://play-lh.googleusercontent.com/a-/ALV-UjVtFKRcDYyaG893xkPcH0iKsWzI6qWDd7ZBphrR3XtmXPpIkjRW,Kenapa pembayaran nya selalu di arahkan ke paylater padahal saya ingin transfer bank... menyebalkan,2,2,5.12.0,2025-02-13 06:59:48,"Hai Yunus, mohon maaf atas kendala yang Anda alami saat proses pembayaran. Kami memahami rasa ketidaknyamanan Anda dan ingin membantu Anda lebih lanjut. Mohon kirimkan screenshot terkait melalui email cs@traveloka.com untuk membantu kami menyelidiki masalah ini dan memastikan pengalaman yang lebih lancar di masa mendatang. Terima kasih. -NM",2025-02-13 07:24:11,5.12.0
d75940e6-b7ed-41c4-9c18-494f8bf4cb69,Eko Prasetyo,https://play-lh.googleusercontent.com/a/ACg8ocKNBV78sT4oAL_d-9IVqHKENMVP4RwHUGlot-WKGmsEpKXW=mo,"luar biasa dengan payletter traveloka, semua jadi mudah dan sangat membantu dalam keadaan apapun selalu bisa",5,7,5.12.0,2025-02-13 00:13:42,"Hai Kak, senang sekali dapat rating bagus dari Kakak. Semoga Kakak selalu setia menjadi pelanggan Traveloka, ya. Jika ada masukan atau saran, jangan sungkan untuk chat Customer Service kami dengan cara tap ikon chat bubble di kanan atas homepage Traveloka App. Tim kami akan segera membantu Kakak. Terima kasih!",2025-02-13 00:35:08,5.12.0
c2391437-181a-4fbe-9deb-fa78c2670fec,Papsky TV,https://play-lh.googleusercontent.com/a/ACg8ocLykGVOcCbycnK1QcmkkX4n5qgv_25tkwKU1UvG4WmKpWe0Q602=mo,Tolonglah beli tiket kereta aja repot pake isi gelar segala. tolong dibuat simpel saja. cukup nama dan NIK,3,2,5.12.0,2025-02-12 21:56:08,"Hai Svdvtpandang. Mohon maaf atas ketidaknyamanannya. Pengisian gelar bertujuan untuk memudahkan proses pencatatan data pelanggan dan nama penumpang harus sesuai pada kartu identitas yang Anda gunakan untuk pemesanan. Untuk membantu kami memahami kendala Anda, silakan hubungi kami melalui email cs@traveloka.com. Tim kami siap membantu Anda. -DK",2025-02-12 22:41:42,5.12.0
6241bceb-2e27-4b08-9788-dfee8bc1b654,ronny zoldyck,https://play-lh.googleusercontent.com/a/ACg8ocL5L4kRrPKGf0keaWXDNqd2XCl9ApXdLRywU9E_xPEwkM9SfA=mo,mantaap,5,0,5.12.0,2025-02-12 18:29:49,"Hello! Thank you very much for the positive review. If you have any additional feedback, please feel free to contact us through our Message Center, which can be accessed via the Traveloka App homepage. We would be more than happy to assist you. Stay tuned for more exciting updates and offers on Traveloka!",2025-02-12 18:35:05,5.12.0
6d7ffc62-d26b-4266-b427-6226c4923e01,muhammad fauzan,https://play-lh.googleusercontent.com/a-/ALV-UjXmc9gnwvAd-SJHJYY_zbK-EgnZteznIYvrfr5SxD4-WpRJ9kE,Gua kira bagus apknya ternyata same sme ajje,1,0,5.13.0,2025-02-12 17:40:46,"Hai Fauzan, mohon maaf atas ketidaknyamanan yang Anda alami saat menggunakan aplikasi kami. Mohon bantuan Anda untuk menghubungi kami melalui email cs@traveloka.com disertai screenshot terkait. Kami akan memeriksanya dan berupaya meningkatkan pengalaman Anda dan semua pengguna kami. Terima kasih. -DK",2025-02-12 18:23:17,5.13.0
3ddffcc4-2c0c-42f1-b000-44b0559bc2ae,Semar Jaya,https://play-lh.googleusercontent.com/a-/ALV-UjXNZRKajsNxKobdhjwYmf3AzlS6i0LFAB_oD8F91y0qSy5D1Yy7,Mbantu,5,0,,2025-02-12 12:44:16,"Hai Kak, senang sekali dapat rating bagus dari Kakak. Semoga Kakak selalu setia menjadi pelanggan Traveloka, ya. Jika ada masukan atau saran, jangan sungkan untuk chat Customer Service kami dengan cara tap ikon chat bubble di kanan atas homepage Traveloka App. Tim kami akan segera membantu Kakak. Terima kasih!",2025-02-12 13:05:09,
eb868baa-3bbd-46e6-94ae-597c6432820f,Hendra agunawan Syarifudin,https://play-lh.googleusercontent.com/a-/ALV-UjWxN3MLnNL3GT88Kld5V47SnWWRdWk6cxOJQ1mzbTcLkEMwmM05Vw,Muncul iklan trus malas,5,0,5.12.0,2025-02-12 10:45:35,"Mohon maaf atas ketidaknyamanan yang Anda alami. Aplikasi Traveloka tidak menampilkan atau membawa iklan dalam bentuk apapun. Untuk investigasi lebih lanjut, mohon bantuan Anda untuk menginformasikan screenshot iklan yang Anda dapatkan ke android@traveloka.com. Terima kasih telah meluangkan waktu Anda untuk menyampaikan tanggapan Anda.",2019-08-23 04:13:30,5.12.0
259ab191-e37c-41e1-ad54-1af0fa6b97c0,Muji Ono,https://play-lh.googleusercontent.com/a-/ALV-UjVKXH0hBkr90Gj-N5JVE_C2Y2PNBQWECQCK2C500osQWMXgNK43,good traveloka,5,0,5.12.0,2025-02-12 10:23:02,"Halo Kak, terima kasih banyak atas ratingnya. Jika Kakak memiliki saran, jangan ragu untuk menghubungi kami melalui Message Center yang dapat diakses melalui homepage Traveloka App. Kami akan dengan senang hati membantu Kakak. Nantikan promo menarik lainnya di Traveloka, ya!",2025-02-12 10:35:07,5.12.0
0c1e1e2e-d775-4665-8279-6b1b39800215,Hamran Alaya,https://play-lh.googleusercontent.com/a-/ALV-UjWaZaBpmCJJmg4QXYdAhGMuh0sFV3X224Iy-J0qWYfDBeX8KQjB,saya pengguna baru harusnya kasi discount,4,0,5.12.0,2025-02-12 08:18:54,"Hai Kak, senang sekali dapat rating bagus dari Kakak. Semoga Kakak selalu setia menjadi pelanggan Traveloka, ya. Jika ada masukan atau saran, jangan sungkan untuk chat Customer Service kami dengan cara tap ikon chat bubble di kanan atas homepage Traveloka App. Tim kami akan segera membantu Kakak. Terima kasih!",2025-02-12 08:35:08,5.12.0
f839cc8c-3f1e-4056-b85a-b74adb9f9243,yusufahri,https://play-lh.googleusercontent.com/a-/ALV-UjUInTl_QkcnIEFpmf5WgzLbjs9T0bC6UDdh9s1DO5akapKBvSs,Terima kasih banyak Traveloka saya jadi kebagian tiket mudik 2025🙏🏻,5,0,5.12.0,2025-02-12 04:41:50,"Hai Kak, senang sekali dapat rating bagus dari Kakak. Semoga Kakak selalu setia menjadi pelanggan Traveloka, ya. Jika ada masukan atau saran, jangan sungkan untuk chat Customer Service kami dengan cara tap ikon chat bubble di kanan atas homepage Traveloka App. Tim kami akan segera membantu Kakak. Terima kasih!",2025-02-12 05:05:10,5.12.0
f403a99d-2824-42d2-813e-73efe3708ded,Axeroberry 88,https://play-lh.googleusercontent.com/a/ACg8ocI1fTCrbovP5CmVW8CuWiXdfkFh-Yc7TWcshYoftezxZvgkAw=mo,Udh nunggu hampir 1 jam buat aktifin tpaylater malah g di ACC,1,1,5.12.0,2025-02-12 04:28:46,"Hai Axeroberry, kami mohon maaf atas kendala tersebut. Kami tidak dapat menemukan kasus yang sesuai dengan deskripsi Anda di sistem kami. Untuk membantu Anda dalam menyelesaikan masalah ini, silakan hubungi kami melalui cs@paylater.co.id. Tim kami siap menyelesaikan masalah ini. Terima kasih atas kesabaran Anda. -BM",2025-02-12 04:44:21,5.12.0
1ef086ea-5a5c-4bc7-b973-6e2903bcd109,dina Cans05,https://play-lh.googleusercontent.com/a/ACg8ocJowFB9vzS8uIP4S4jqbOCi1XsF3MCem4xS94dtAyDX5x3dVw=mo,Sangat ok,5,0,5.12.0,2025-02-12 03:47:24,"Halo Kak, terima kasih banyak atas ratingnya. Jika Kakak memiliki saran, jangan ragu untuk menghubungi kami melalui Message Center yang dapat diakses melalui homepage Traveloka App. Kami akan dengan senang hati membantu Kakak. Nantikan promo menarik lainnya di Traveloka, ya!",2025-02-12 04:05:07,5.12.0
02c46562-a296-4be5-b7c9-ee17a5d155b3,Eko Krisnoadi,https://play-lh.googleusercontent.com/a/ACg8ocLXopdnPIkiWCo4L-n3fXZdiPXfacYJ4HngrDEj7YHD1GX_=mo,akurat & cepat,5,0,5.12.0,2025-02-12 03:16:18,"Halo Kak, terima kasih banyak atas ratingnya. Jika Kakak memiliki saran, jangan ragu untuk menghubungi kami melalui Message Center yang dapat diakses melalui homepage Traveloka App. Kami akan dengan senang hati membantu Kakak. Nantikan promo menarik lainnya di Traveloka, ya!",2025-02-12 03:35:07,5.12.0
db37585b-239e-4941-9607-dba543260a0c,Carli Akbar,https://play-lh.googleusercontent.com/a/ACg8ocK53dFawqEodZa-9qi1w1_117bUUNyt8Icx8m7QhKV2qE2knQ=mo,sangatt menarikk,3,0,,2025-02-12 01:35:19,"Hai Carli, senang mendengar Anda menyukai aplikasi kami. Dukungan Anda sangat berharga bagi kami, dan kami berterima kasih Anda telah meluangkan waktu untuk berbagi pengalaman Anda. Jika Anda memiliki saran atau pertanyaan, jangan ragu untuk menghubungi kami melalui email cs@traveloka.com. Terima kasih telah menjadi bagian dari komunitas kami! -NM",2025-02-12 02:24:00,
b5018296-aa5f-490a-b886-1d269511cba6,Kriswandi,https://play-lh.googleusercontent.com/a-/ALV-UjWamYaDZO-VwqdfXqgxiM18IZyDXXtEKjzGCZiH04JdQReEZZ4m,Pesanan sudah bisa,3,0,,2025-02-12 00:14:20,"Hai Kriswandi. Mohon maaf atas ketidaknyamanannya. Sayangnya, kami tidak dapat menemukan kasus yang sesuai dengan deskripsi Anda di sistem kami. Untuk membantu kami memahami kendala yang Anda alami, silakan hubungi kami melalui email ke cs@traveloka.com beserta screenshot kendala. Terima kasih. -AN",2025-02-11 18:43:44,
51b74049-b1d1-4544-b18e-cd12f3409863,Adam Bima,https://play-lh.googleusercontent.com/a/ACg8ocIK9O_oQ1QiyYJEYtyoTQCBuuC89tr0v94kGIy-InBYbM2Xxw=mo,"bagus ,harga banyak promo",5,0,5.12.0,2025-02-11 22:47:24,"Halo Kak, terima kasih banyak atas ratingnya. Jika Kakak memiliki saran, jangan ragu untuk menghubungi kami melalui Message Center yang dapat diakses melalui homepage Traveloka App. Kami akan dengan senang hati membantu Kakak. Nantikan promo menarik lainnya di Traveloka, ya!",2025-02-11 23:05:06,5.12.0
9796147b-3261-449c-9ab2-1fc37dcf00ac,Alfaaruq,https://play-lh.googleusercontent.com/a-/ALV-UjVzHUrW8qgHiLOJZjaTMNaDQAsQQaCc1NTKUoKKZjG-w8RZD8s,puas dgn apk ini,5,0,5.12.0,2025-02-11 18:39:37,"Halo Kak, terima kasih banyak atas ratingnya. Jika Kakak memiliki saran, jangan ragu untuk menghubungi kami melalui Message Center yang dapat diakses melalui homepage Traveloka App. Kami akan dengan senang hati membantu Kakak. Nantikan promo menarik lainnya di Traveloka, ya!",2025-02-11 19:05:07,5.12.0
2ad3cd28-d0f1-4d9e-9c5b-3be03c0ec8ca,Ondex Ond,https://play-lh.googleusercontent.com/a/ACg8ocI5PZWE-VZT5NCZCwuNoCCq9lNXhOjMNb_9Cqignku3RQgU8Q=mo,bagus banget tp sayang susah buat pesen tiket eror mulu sangat bagus jdinya jelekkkkkkkkkkkkkkk,1,2,5.12.0,2025-02-11 18:24:03,"Hai Ondex, mohon maaf atas ketidaknyamanan yang Anda alami saat melakukan pemesanan. Kami memahami rasa frustrasi Anda dan ingin membantu lebih lanjut. Mohon informasikan detail kendala dan screenshot terkait melalui email cs@traveloka.com untuk membantu kami menyelidiki masalah ini dan memastikan pengalaman yang lebih lancar di masa mendatang. -DK",2025-02-11 20:47:02,5.12.0
09480d28-e468-493c-aaf5-f3f6e75e8199,Umar Faiz,https://play-lh.googleusercontent.com/a-/ALV-UjXPcAJ6H-A7vBrHMZDLEjFnvS0u9hCLP2bmakj3FFSuP-tk99Y,Tamabh kesini ko kebijan rwfund tamabh ga jelas msih lbih dri 48 jam bsa hilang uang 40 persen giliran maskapai telat ga ada tanggung jawab kalau gini mnding pndah ke apk sblah,1,0,5.12.0,2025-02-11 18:09:39,"Hai Nanda, mohon maaf atas ketidaknyamanannya. Pada dasarnya ketentuan refund sepenuhnya mengikuti kebijakan dari pihak maskapai terkait. Untuk membantu kami memahami kendala yang Anda alami, silakan hubungi kami melalui email cs@traveloka.com. Tim kami siap membantu Anda dan mencari solusi terbaik. Terima kasih. -DK",2025-02-11 20:48:10,5.12.0
1da2db9e-dd86-433a-9952-f9993a5d257f,Wanto Anto,https://play-lh.googleusercontent.com/a/ACg8ocKQ8FjMGwKCihPAqlW_WxtIDxcIRrB0FpM2qS4ncPMsfSTbmPY=mo,Buruk sekali,1,0,5.12.0,2025-02-11 17:57:55,"Hai Wanto, mohon maaf atas ketidaknyamanan yang Anda alami saat menggunakan aplikasi kami. Mohon bantuan Anda untuk menghubungi kami melalui email cs@traveloka.com disertai screenshot terkait. Kami akan memeriksanya dan berupaya meningkatkan pengalaman Anda dan semua pengguna kami. Terima kasih. -DK",2025-02-11 20:51:57,5.12.0
b9f8ffce-0832-4cc9-a887-f28a95981b54,Mohamad Kemal Abror,https://play-lh.googleusercontent.com/a-/ALV-UjVWFGYdNlZuCD1XF1jkPHi-GUrjhy-PND_a4v_G7R0ia7f9qEZH,Transaksi tengah malam dipersulit Gak usah buka transaksi 24 jam kalo memang gak bisa transaksi tengah malam,1,4,5.12.0,2025-02-11 17:43:02,"Hai Kemal, mohon maaf atas ketidaknyamanan yang Anda alami saat melakukan transaksi. Kami memahami rasa frustrasi Anda dan ingin membantu lebih lanjut. Mohon informasikan detail kendala dan screenshot terkait melalui email cs@traveloka.com untuk membantu kami menyelidiki masalah ini dan memastikan pengalaman yang lebih lancar di masa mendatang. -DK",2025-02-11 18:48:03,5.12.0
0aed3628-b3c5-4005-8bdb-522800d28073,dewi nur utami,https://play-lh.googleusercontent.com/a/ACg8ocLZgroYVJsle3bcLiD0igfNb63-0jr2v6PGWWd9RlkFXjL7Pg=mo,Nunggu jam 12 mlm masih aja error pas booking isi data tiba tiba kembali ke menu awal,1,9,5.12.0,2025-02-11 17:36:05,"Hai Dewi, kami mohon maaf terkait masalah dengan pemesanan Anda. Jangan khawatir, saat ini tim kami sedang berupaya mengatasinya. Kami akan menyelesaikannya melalui nomor kasus 41XXXX61 dan mengabari Anda melalui pesan singkat aplikasi Traveloka hingga masalah tersebut terselesaikan. Terima kasih atas kesabaran Anda. -AN",2025-02-11 18:43:54,5.12.0
1f229ed7-7282-4f9c-a843-dc42d7bc5455,Putri Pramudhita,https://play-lh.googleusercontent.com/a/ACg8ocLi5fknOSzPoAAgtcnx8dqxSoDFIn5FKVn1XhJMc4QVHM2fCw=mo,"Mesen tiket lebaran buat mudik ,udah war tiket 5 hari ,setiap mau pembayaran gagal terus ,payah banget",1,0,5.12.0,2025-02-11 17:35:41,"Hai Putri. Mohon maaf atas kendala saat melakukan pemesanan Tiket KAI. Hal tersebut karena tingginya antusias pengguna Traveloka dalam melakukan pemesanan Tiket Lebaran KAI. Kami sarankan untuk melakukan percobaan secara berkala ya. Apabila ada pertanyaan lain, silakan hubungi kamu melalui email cs@traveloka.com. Tim kami siap membantu. -DK",2025-02-11 20:41:08,5.12.0
a1d65b0f-2413-4b49-bd9d-098cb07e6c4e,DIMAS BUDI,https://play-lh.googleusercontent.com/a-/ALV-UjVik7ZOMKdnEj5qwbho5ooLqWsTjwAc58N7T9wLk1jW5Dpmp8I,Apk lemot,1,0,5.12.0,2025-02-11 17:35:33,"Hai Dimas, mohon maaf atas ketidaknyamanan yang Anda alami saat menggunakan aplikasi kami. Kami sarankan Anda update aplikasi versi terbaru, pastikan jaringan stabil & clear cache. Untuk membantu kami memahami kendala yang Anda alami, silakan hubungi kami melalui email ke cs@traveloka.com beserta screenshot kendala. Terima kasih. -AN",2025-02-11 18:44:16,5.12.0
a520061e-62ee-4fae-bd4a-694d5b3e4290,Muhammad Try Anggoro,https://play-lh.googleusercontent.com/a-/ALV-UjXLGu8P_HL3JL19bth6SkIbG6cKzAZojGlk6Dv_b3kRhaNrmnPs,"lope u traveloka, jadi mudik kitaaahh",5,0,5.12.0,2025-02-11 17:31:24,"Halo Kak, terima kasih banyak atas ratingnya. Jika Kakak memiliki saran, jangan ragu untuk menghubungi kami melalui Message Center yang dapat diakses melalui homepage Traveloka App. Kami akan dengan senang hati membantu Kakak. Nantikan promo menarik lainnya di Traveloka, ya!",2025-02-11 17:35:05,5.12.0
e582f3e1-d8f3-449d-aa52-14d175906273,Achmad Saiful,https://play-lh.googleusercontent.com/a-/ALV-UjUXua3UNc56yW_HNUf73iGkLo-GUHxTrZAWILQ5C7BmNp4-KiU,Gangguan sistem mulu apa2 gangguan dikit2 gangguan,1,0,5.12.0,2025-02-11 17:26:16,"Hai Achmad, kami mohon maaf terkait masalah dengan pemesanan Anda. Jangan khawatir, saat ini tim kami sedang berupaya mengatasinya. Kami akan menyelesaikannya melalui nomor kasus 41XXXX86 dan mengabari Anda melalui pesan singkat aplikasi Traveloka hingga masalah tersebut terselesaikan. Terima kasih atas kesabaran Anda. -AN",2025-02-11 17:55:09,5.12.0
2eb832ef-3791-49ac-b822-7c03947a8154,Bedjo 88,https://play-lh.googleusercontent.com/a-/ALV-UjXthNJfH6e-we7RWNkSdq_StGvG5jXb-U2OUGjA4J_SfYF8pc0,Terbaik👍👍,5,0,,2025-02-11 16:55:08,"Halo Kak, terima kasih banyak atas ratingnya. Jika Kakak memiliki saran, jangan ragu untuk menghubungi kami melalui Message Center yang dapat diakses melalui homepage Traveloka App. Kami akan dengan senang hati membantu Kakak. Nantikan promo menarik lainnya di Traveloka, ya!",2025-02-11 17:05:07,
8188ea77-3e0a-4999-a70d-d23a6711ea84,Dini Haryani,https://play-lh.googleusercontent.com/a-/ALV-UjWV9WFVG9Od6Twm7w2uNDpLzGVZtA91G3BidGkSeaGf1uR1Guw,Sangat bagus rekomanded banget utk aplikasi ini saya udh 2x pesen hotel lwt traveloka 👍,5,2,5.12.0,2025-02-11 15:23:07,"Halo Kak, terima kasih banyak atas ratingnya. Jika Kakak memiliki saran, jangan ragu untuk menghubungi kami melalui Message Center yang dapat diakses melalui homepage Traveloka App. Kami akan dengan senang hati membantu Kakak. Nantikan promo menarik lainnya di Traveloka, ya!",2025-02-11 15:35:05,5.12.0
04c75678-b574-4a45-82bf-3c0a93b814c1,Ahmad Untung,https://play-lh.googleusercontent.com/a/ACg8ocLGQEeP9eQp4zkhshb5tpu_chEmVmo2Am7QUcYRc_DKTxGtTw=mo,Paling ok,5,0,5.12.0,2025-02-11 15:06:31,"Hai Kak, senang sekali dapat rating bagus dari Kakak. Semoga Kakak selalu setia menjadi pelanggan Traveloka, ya. Jika ada masukan atau saran, jangan sungkan untuk chat Customer Service kami dengan cara tap ikon chat bubble di kanan atas homepage Traveloka App. Tim kami akan segera membantu Kakak. Terima kasih!",2025-02-11 15:35:07,5.12.0
68b67109-6f54-450c-b827-51a0a08b6837,iron toshahir,https://play-lh.googleusercontent.com/a-/ALV-UjW1jzi0sfHJ1yHsiJ_FC0xTJryZ8sBosEs0Rx_zRcD0-52rW5c,mantap...,5,0,5.12.0,2025-02-11 08:43:57,"Halo Kak, terima kasih banyak atas ratingnya. Jika Kakak memiliki saran, jangan ragu untuk menghubungi kami melalui Message Center yang dapat diakses melalui homepage Traveloka App. Kami akan dengan senang hati membantu Kakak. Nantikan promo menarik lainnya di Traveloka, ya!",2025-02-11 09:05:06,5.12.0
0d7afad9-7749-4103-8d9a-9f8681cf8515,Ardi Arnie,https://play-lh.googleusercontent.com/a/ACg8ocJgagQSSbvzOEMeHSbdsiqVmvuo1jjn_MUClO8d9t3cxH8pMw=mo,mantul.membantu. 👍👍,5,0,5.12.0,2025-02-11 08:21:59,"Halo Kak, terima kasih banyak atas ratingnya. Jika Kakak memiliki saran, jangan ragu untuk menghubungi kami melalui Message Center yang dapat diakses melalui homepage Traveloka App. Kami akan dengan senang hati membantu Kakak. Nantikan promo menarik lainnya di Traveloka, ya!",2025-02-11 08:35:07,5.12.0
0b5ac988-24ad-4aaa-a8f2-abd3e898937b,Muhammad Arief fauzan,https://play-lh.googleusercontent.com/a/ACg8ocKDoFl4iMEqSuZaP9ruhn3UJ0VVmnShbV_Nsxplcng8Pt9T_A=mo,Terupdate n mudah d akses serta bnyak pilihan tiket serta bermanfaat.,5,0,5.12.0,2025-02-11 04:01:31,"Halo Kak, terima kasih banyak atas ratingnya. Jika Kakak memiliki saran, jangan ragu untuk menghubungi kami melalui Message Center yang dapat diakses melalui homepage Traveloka App. Kami akan dengan senang hati membantu Kakak. Nantikan promo menarik lainnya di Traveloka, ya!",2025-02-11 04:05:06,5.12.0
e0ce65e6-042b-47a2-bcb6-56d1331081ed,Silmi Nurlaila,https://play-lh.googleusercontent.com/a/ACg8ocLJZGBRLTIEjY38XwVUbJy9e3pJNSPJ7BSEFwS7-ux9gRK53A=mo,pokoknya cepat gercep,5,0,5.12.0,2025-02-11 03:52:08,"Hai Kak, senang sekali dapat rating bagus dari Kakak. Semoga Kakak selalu setia menjadi pelanggan Traveloka, ya. Jika ada masukan atau saran, jangan sungkan untuk chat Customer Service kami dengan cara tap ikon chat bubble di kanan atas homepage Traveloka App. Tim kami akan segera membantu Kakak. Terima kasih!",2025-02-11 04:05:08,5.12.0
ce0a2ca8-bf69-4ba7-9994-39a6d74d0b67,giyn yuhu,https://play-lh.googleusercontent.com/a/ACg8ocIYBMMm79WcRRW_Lmcfugz5ZGKV272aueu6nSGF2wp2kekysg=mo,"Sunggu pengalaman yang tidak menyenangkan. Saya merasa sangat tertipu. Saya memesan tiket, lalu tiba-tiba ada asuransi perlindungan. Anda ini ingin melakukan scam kepada orang-orang kah? Hilangkan fitur langsung memesan asuransi itu.",1,0,,2025-02-11 01:22:57,"Hai Giyn. Mohon maaf atas ketidaknyamanan Anda. Pada dasarnya Anda dapat menghapus pilihan asuransi perlindungan, jika Anda tidak ingin menambahkan asuransi pada pemesanan Anda. Jika masih memiliki pertanyaan atau kendala mohon untuk menyampaikan melalui email cs@traveloka.com. Tim kami siap memberikan solusi untuk Anda. Terima kasih. -RN",2025-02-11 02:03:38,
